key,source,target
/9ECA338F4668D6D2785267B1A37A1532,APPLY,应用
/A354D7D34DDE1DB783F90084D6A823DC,APPLY,应用
/B0864F57436C1CC4FED89FB93A089639,APPLY,应用
/B54BECD342CB494B6C6F34804653F953,APPLY,应用
/C1A4C2E242615925F4D0B09258A47BD1,APPLY,应用
/C1CE4D2542B46C6F8A44B3B819358415,APPLY,应用
/D05A9960480833454BED3A8921C08E8E,APPLY,应用
/ED5471C74A986F7B28F7B7B9B621EB9E,APPLY,应用
/A13311A5462053A7F662D39E20853EDE,ASR,突击步枪
/6398BD454ACCFF3B65B0749E83BE3021,ATACR (1–8x),ATACR (1–8x)
/3B84DC4F40094616F0732D97706354ED,ATTACHMENTS,附件
/7B5F81A740FD68289F2E959041E2246B,ATTACHMENTS,附件
/1D773D394CBEA69C117E559AA316C1BE,ATTACKING,进攻
/DF9EE67D4C6D358677A5DFA31AC75411,AUDIO,音频
/D7D95BFC47C9275DB39A2B9BBC08CE88,AUTO,全自动
/6750334C40888DC9D4399198A3204937,AUTO-DETECT,自动检测
/515AEA1749DFCF45F98BEA91DB6BB0DA,AWARD,奖励
/833CD2094B20F6A32588999BBB7E76BF,AWARD,奖励
/8729388140955691E71D269121CB80E4,AccuPower (1–8x),AccuPower (1–8x)
/C84817CD4F8BBB75988E4CABCA3796CD,Active players can currently hear spectators.,存活的玩家当前可听到观察者讲话。
/C432EE3B409FD2FA87562F8E0FA4B91F,Active players cannot currently hear spectators.,存活的玩家不可以听到观察者讲话。
/6ABB3F974EF4455DB32DEA92C6B87DB4,Add Link,增加连接
/FEC915774B9DFBF814854BAB22F32572,Add Player Starts,增加玩家出生点
/DC2AC880444CBF7C35F327BCE8CAB364,Add Whitelist Entry,允许接入白名单
/DA114495470AC5736BC8F4BEA63B305F,Add bind.,添加绑定
/7D84E003471778AD6F0545A50C3E70C3,Add selected maps with game mode options.,将选定模式的地图加入列表。
/1D50D43C43F0845E8A5540B209B3CB1E,Adding {0} of {1},增加{0}总计{1}
/4C095CDE43C41406047ED8AF0C3C4D11,Adjust throw strength/trajectory,调整投掷力量和轨迹
/672D18A145561DB3C8D0DDBDF22F689F,Admin,管理员
/8E2B3D2A40648D0BE7E758B79BFACE5E,Admin Actions,管理员命令
/B948A80E4FFF1A7634A40CB327C33B7C,Admin Needed Slot,管理员需要位置
/0BA6F7AE4972BCEECFA44F9017F00EBB,Admin Panel,管理员面板
/9B96647D41BB2CC3E559D38A83D4C9D5,Admin Panel,管理员面板
/1C1587474C5A4322DA7F7C978A0E4172,Advanced AI Settings,高级AI设置
/2C0FA91A4679F7518D10FAAF18A47F01,Advanced AI Settings,高级AI设置
/4F9FB04D493EA9B17853068E401A7329,Advanced AI Settings,高级AI设置
/D6A1C10947524FF203874AB895CFE60B,Advanced AI Settings,高级AI设置
/D60047CA474FBB807F9596BA3AC92E9D,"Advanced time and weather settings are available once level is loaded.

The selected weather may not be compatible with the selected level, and timings may vary.","地图载入后可使用高级天气与时间设置

选定的天气可能并不与当前地图兼容, 并且时间可能会不同。"
/DD8746F74A05506B2D4A0E83DC19B878,"After Grenade Throw, Equip…",手雷投出后装备
/215C56F14E4EB68BD89317A15E4992EB,Aim Down Sights,瞄准状态
/938F7A07480DA0837A957FB3F85C3ADA,Aim Down Sights,瞄准状态
/69968D174302B16C17E9EA8EA8E1E90F,Aim Type,瞄准类型
/3C93B46E4D627C735C42F2B051937F93,"Alex ""Zee"" Colburn",Alex 'Zee' Colburn
/4A7943A64589FFFDEA5792A878D0FB61,Alexander Mijalkovski,Alexander Mijalkovski
/D13652F04366643BDE3FD48FD4448F40,All,全部
/7BC3DB664FCA0441994957A018D85234,All mutators in all mods have been reloaded and restarted,所有模组中的突变器已全部重新加载并重启。
/118D7F3243A2EA6A8AB52F955EA6492C,All rights reserved.,保留所有权利
/1AE5990C44A4EA9B9526398EC58FEC04,All rights reserved.,保留所有权利
/518831C341EABF93C6F44EA4E2262539,Alpha,Alpha
/FFF041724768DB1491AF3F9252DFFDDD,Alpha,Alpha
/0A6AA4A1464FCCF8BC1E6FA9EF7B475E,Always Run,始终奔跑
/EB6EB9224CA757BDAAC3F382F0A7327E,Always call out your grenade throws — especially the bad ones.,投掷手雷前请喊出来，尤其是扔歪的时候。
/09A10A984C806F1716F84F966D12F4B3,Ambient intensity:,环境光亮度:
/82E766F1450A65E2AB07BD904F9C8E9D,Ammo Type,弹药类型
/0D1C04424FCB6E36C1AC629F08D3A401,Ammunition,弹药
/E27615264B9E6225248636A73C3A1203,An admin needed to join and the server was full.,请注意，有管理员需要加入，但服务器已满。
/67081E0940DFB4F8ECBA869999CDBA76,An under-construction substation—part of a Middle-Eastern wind power farm—with a large C-shaped building and maintenance tunnels.,中东某处风电场的在建变电站，拥有大型C形建筑物和维修通道。
/2B39ABBF4F8BF9E5C29CFC8EB15958DF,Angled Grip,斜角握把
/293FBA5148C5470071DEF78EDA569788,Anisotropic Filtering,各向异性过滤
/BA1D1D85412EFBB55555E5BE62B313D5,Another closed-off arena for quick firefights.,另一个快速近距战斗竞技场.
/C69AE2CC4FFFF97F7C90DFB9C74ACE47,Anti-Aliasing (AA),抗锯齿(AA)
/D8EAB2314963A0BEFA3B338BDA0FA417,AntiAliasingQuality,抗锯齿质量
/6B32D6F2412085000971568CF3C667D2,Any,任意
/EF57E7634D45D896BF2A8DA085473AE3,Any,任意
/6905B3DD40F4DF7B0DB0348E69F7A066,Apply anyway?,仍要应用吗？
/4C9E1F6F478D5894BBBBBE88FF493D23,"Approach here, ready your gun with the right mouse button, and start shooting! Press 1 or 2 to select primary and secondary weapons.",靠近这里并使用鼠标右键来瞄准射击，按1、2键来切换武器。
/D7C15D244F3E478B83CCDC931E9B1BC4,"Approach here, ready your gun with the right mouse button, and start shooting! Press 1 or 2 to select primary and secondary weapons.",靠近这里并使用鼠标右键来瞄准射击，按1、2键来切换武器。
/FA095C5A406FFEF05B9DEFA005AF6CA2,"Approach here, ready your gun with the right mouse button, and start shooting! Press 1 or 2 to select primary and secondary weapons.",靠近这里并使用鼠标右键来瞄准射击，按1、2键来切换武器。
/16CE1BFB4A8C86DE5118E1B4C08A1556,Approach the board and click an insertion point to begin. (Some modes like Deathmatch or DTAS only need you to click anywhere on the map.),靠近面板并点击进入点来开始任务。(有些模式中例如死斗和DTAS只需要点击地图任意位置)
/15E4F47148BBD892FB3931AF6A79EED6,April,4月
/998024614936A71B62B23BB6A7842D8A,April,4月
/9D46C94D42F905B60B41BB8A637CE029,April,4月
/C88F8A654B3F93A9BD9585A938A694F5,April,4月
/0DA231314A656A6D3958A1B8ED49223A,Are you sure you want to overwrite it?,你确定要覆盖它吗？
/6E288B2448B239C9BDE3AEA27E1655B3,Are you sure you want to overwrite it?,你确定要覆盖它吗？
/EFF961994CC9B431BD7A7BA9A922CC6A,Are you sure you want to overwrite it?,你确定要覆盖它吗？
/ABDC74C04D947771007644BDEF157959,Are you sure you want to remove all attachments/accessories?,你确定要移除所有配件和装备吗
/D12C83424DB758CB33524382A80634E4,Are you sure you wish to reset all hints? You will need to reload a level for the ready room hints to appear.,您确定要重置所有提示吗？您需要重新加载关卡才能正确显示准备室提示。
/13702D624B48AE783A4D009F82F0E581,Are you sure you wish to unsubscribe from this mod and delete it from your local mahine? You may need to restart the game for the change to take full effect,你确定要取消订阅该模组并从本地计算机中删除它吗？你可能需要重启游戏以使更改完全生效。
/3C114BB74EC24E10B13E4D8A31948FF9,Are you sure you wish to unsubscribe from this mod and delete it from your local mahine? You may need to restart the game for the change to take full effect,你确定要取消订阅该模组并从本地计算机中删除它吗？你可能需要重启游戏以使更改完全生效。
/2EDDE3554222AD2D1ABD8981D35C1287,Are you sure?,你确定吗?
/36937F7C451DA31F76DAFABA9C7D4B6A,Are you sure?,你确定吗?
/3C8B9E824AA39F521876C3B2B0D62CAC,Are you sure?,你确定吗?
/4DE950F14D33C9F10D7080ADB886045E,Are you sure?,你确定吗?
/6986758446BDDAE728BC58BC9622158E,Are you sure?,你确定吗?
/9FE1DAAC4E44888CB401C9995926B8B7,Are you sure?,你确定吗?
/FB4DFDE145F85CBF4EB3879807889387,Assault Gloves,突击手套
/1979CDA742BABDBB3F6CC0A27CAD048A,Assault Rifle Ammo Pouch,突击步枪弹药包
/1C2101DE4858B7581442D3B0E32787D4,Assault Rifle Ammo Pouch,突击步枪弹药包
/3347A62A4CF1E734376E76B5572BECF1,Assault Rifle Ammo x2 Pouch,突击步枪弹药包x2
/BF704C414FFF59B6F29AA6B05BC7865D,Assault Rifle Ammo x2 Pouch,突击步枪弹药包x2
/B63F64F04D3DDEDD6E4EEC9DB653BC6E,AssaultRifle,突击步枪
/054AAF214B30DC2A92A932A5262F0243,"At very close ranges, shots will hit below your point-of-aim.",近距离射击时，子弹会低于瞄准点。
/80E755A0407BF7A31E6187850FE8B96F,Attach the AN/PVS-22 UNS directly in front of a magnified optic (scope) to turn it into a night vision sight.,将AN/PVS-22安装在光学瞄具之后来激活夜视功能
/6C2212DB472C48186FF0BBB3A72CAC8E,Attachments,附件
/A161425F45973CE80169F0A43D0485E0,Attachments,附件
/ACD4845A4A9BC293842E71871310B2D6,Attachments,附件
/C832F69F43390CF652F286A0EFF9F497,Attachments,附件
/FAB8842A4A8C851D2764368A06EC9873,Attachments,附件
/501329C54D461AE9C83821A3B3DCA664,Attachments Wheel,配件轮盘
/CCF6DDA24DAE10DCA59938AE282C3F9A,Attachments Wheel,配件轮盘
/E38AAC394B7E93ACE01D0FBE29D09109,Attachments Wheel,配件轮盘
/4A6535BB47975D438437EEA00F7555A9,Attachments Wheel – Hotkey 1,配件轮盘 – 快捷键 1
/5529DC744911358A92C515860E77805B,Attachments Wheel – Hotkey 2,配件轮盘 – 快捷键2
/8EF9EE254949EBD45984ADA730DF89A4,Attachments Wheel – Hotkey 3,配件轮盘 – 快捷键3
/F49EBEBE4162ACF5F117B3B32848CE29,Attachments Wheel – Hotkey 4,配件轮盘 – 快捷键4
/304D2103428DEE319EB059A3AD6D5E70,Attachments Wheel – Hotkey 5,配件轮盘 – 快捷键5
/F76984304F2F70FB93A00FA99ED08580,Attachments Wheel – Hotkey 6,配件轮盘 – 快捷键6
/B289AA824608F113D86409A03F678294,Attempt to apply this patch online and offline,尝试在线和离线应用此臂章/补丁
/861DABD348FB7267093D6DAF6D1FE79F,Attempt to place.,尝试放置
/A3C96BB94E2A227AD6EA9681954E94FC,"Attempts to link to end point within 10 meters. Failing that, links to closest point within 10 meters instead.",尝试连接10米内的终点， 如果没有则连接10米内最近的点。
/B60D94EE4885C6C3CC0A729EA36630F4,Audio,音频设置
/0A38D8214AB725CE054BFCA0B87E1FB6,August,8月
/36B09D3F4424CF03644207AB8CA7534E,August,8月
/4095842E4691ED59FC52478E884B0E7D,August,8月
/44DEB7D5436A6C8629A90185894AD77F,August,8月
/64B465F741A341C303E109BC372E2DAD,Author,作者
/B43A9AD145D9CC552BEB9D8631B044C6,Author,作者
/009C42BD4B67AD44C0C5979F38F28AE4,Author Name,作者姓名
/823026BA4B97CB54836DB780B9A49FC4,Auto,自动
/5C9E69C942E43D1F9BFAA8801C3A44D7,Average,平均
/6E64575647A2D58AE33DF28795B9A50D,Away,离线 
/82AB35D44EF167080E3EAD8B1AD1D58F,B-05,B-05
/5180B0E745E7913C0B24D59EC4676131,BAN,封禁
/9B9429BD4FC1E83D95EDFEB05632AD97,BAN,封禁
/9F0741EA4203478A7D453B8AFC214821,BE CAREFUL changing these settings!,请谨慎更改这些设置!
/8D75FB0C4A38E48814EBD5A1B59D1F63,BEGIN ATTACK,开始进攻
/3F9D8F36436E768335F3D18D876C473F,BEGIN DEFENSE,方式防御
/C7A90FD742012957DA58B182F43F38FC,BELT,腰带
/9A3EDF1049C779C5682B55BE6F14F477,BIND ACTION TO,绑定动作到
/B43DFF144F7C45A4E0752ABA8514BA7C,BIND ACTION TO,绑定动作到
/0A71959E494892E275C088A753050FC0,BINOCULARS,望远镜
/569D18D044B2B2D20E3F799680C1696E,BLACKLIST,黑名单
/28D5427B4B844F48E2F352BE92F77A2E,BLUE,蓝
/7249DEAA4AE6E9B712FC71A3DE7A34B0,BLUFOR,蓝军
/9B8B65D34E13E574E104BCA719DBBFFD,BODY (LEFT),身体(左侧)
/A4F6CEF14D64D667D1158BA3C57F6599,BODY (LEFT),身体(左侧)
/85E911B141BE92F8EBC55C8869355572,BODY (RIGHT),身体(右侧)
/D031E4F54ECDE8F9F25FC18CF28A9C8E,BODY (RIGHT),身体(右侧)
/33F8505043D53AA3B33DA590A6DC79CC,BOLT HELD OPEN,枪机已打开
/FCD2B77F4689F6C8D7FA3282C0E054C4,BOLT NOT OPEN,枪机未打开
/441C1AA34B504DB4569821BD6EEBA766,BPM,每分钟射速
/67801F6A4BE9CBC912DCAA9DDE015897,BPM,每分钟射速
/D54FB8D24EE0DB65797D14B35B9BF9DB,BRAND MANAGER & DESIGNER,品牌经理与设计师
/649809C54101C0E5F1B9BD99989C980F,BROWSE TO FILE,每分钟射速
/FE74A0FB4B98C03CBCF9659315A7DCCC,BTH,BTH
/9BCFC4FB497F36A01AA63F94FC30EE9E,BUILD NAME,构建名称
/2A0FA0A8400F2CCE6465838FEA463511,BURST,点射
/480D58F949610C098EC6E4B4FCA1C9FF,BURST,点射
/3DF936784126AEDB19598194426D4265,Back,返回
/75A37D42415E93F0E59FDF86395DD701,Back,返回
/AB63BBC44B3984377E17A998F70D7F5E,Back,返回
/EEFD5258413F326BC84A1787CBB8817C,Back,返回
/F62213FB4FDC62E6C41422AC795F7BB3,Back,返回
/A3EB4F82449E0237FA780C9DDEB042EB,Bad Rhino Studios,Bad Rhino工作室
/1FD1F536442CAB84EA054CA6C6B075B4,Bakr Assad,Bakr Assad
/DA61D9CD4D5525EE9D6478B8C88FC561,Balaclava,巴拉克拉法帽
/872D8AE748BC444A19EADDAE129327E0,Balance the teams.,平衡双方队伍。
/065840574B269A319DE57FA73A25A896,Balanced,平衡
/1A9420C64DD6E1869A774394A6457156,Ball Cap,棒球帽
/62B53BDF417E7DA667256DB3FD536160,Ball Cap (Reverse),棒球帽(反戴)
/34BF71EC4874BE1160C1CEACC34DC245,Ballistic Vest,防弹背心
/58AFBC494163FB47B834BF8B2DFD1456,Ban,封禁
/B98E0D0249CEDD4ACDF14FAAF9919377,Ban duration?,封禁时间是?
/D159413347C424E0B769D8ADC0302A58,Ban duration?,封禁时间是?
/7CD2F0984BCE463FB9BD238B45D99F9B,Ban reason?,封禁原因是?
/B1BD07E64144DF43B6EB2798DAAA79CA,Ban reason?,封禁原因是?
/10D9693244B0BCE82613BB952AE2D2FE,Banning {0} of {1},封禁中{0}总计{1}
/8316173F45564C4C3605C7B588473D8B,Banning {0} of {1},封禁中{0}总计{1}
/D09BFE7742F9B1C948608896F5315699,Base Layer,内衣
/807FD09940110AAE0DE80B8F7E8C04FC,Base Layer Tucked,内衣(塞入)
/F0D2054645B83FB0EFD7B2AC6D88D8F3,Battle Belt,作战腰封
/549423FD44FCAD631F02F2B1525103B0,BattleRifle/Marksman,精确射手步枪
/FF588649405D956B629FBEBFDDBEFFFD,Be aware of your team's lines of fire so you don't accidentally expose yourself to their shots.,时刻注意队友开火的位置，注意不要出现在友军枪口前。
/D92439674B3DDEB1C61CC897F680B34A,Beard,胡子
/482CADFA432D4A47F4F8D99A4A8F9A7E,Become Spectator,成为观察者
/CF6FB93A4372AF9F57840BAF8F404909,Become Spectator,成为观察者
/22A470354035EEBE2A36AFAC4C8108CC,Become a spectator.,成为一个观察者
/039A989A4E42AF1CDA02B4A23BA69484,Begin Operation,开始行动
/2863A7504347106AEEBF45BCD47D61E4,Belt 100rd [5.56 NATO] +Tracer,5.56x45mm曳光弹 100发弹链
/8B773C494F5ACCC4C3AB368B6792621F,Best (Default),最高(默认)
/B7DC15E040B4527681333B8A183F7311,Binaural,人头录音
/C2443AAF41E9ED4918B2EFB2174DBFD5,Binocular Pouch,望远镜包
/9731E9514F6CB0CD7C34899DB503E210,Binoculars,望远镜
/EC5DAD964E5B111793F8C091C4A20F51,Bipod (Non-Functional),脚架(无功能)
/B27CCAD946B359FFED5B929CC748C91A,Bipod Grip,脚架握把
/8C71F214472FDC336BD6E4BE0942FCF3,Black,黑色
/D12C0C2F481CF00B4BC889BF720E2A44,Black,黑色
/D63A50B9460217EDF1E0D486F84E710E,Blacklist is used,黑名单已经启用
/EF5CA50B43C267F49F2DAAA781EC813C,Blacklist items,黑名单物品
/299872D547CC3705326100A86D65FD0F,Blocking,空气墙
/9BE96F0947C3246EBA3FE491C2276A67,Bloom Quality,泛光质量
/2396643D45391B09352510BE9393A1AA,Blue,蓝色
/27E54C7443198149C4704AB106A164F3,Blue,蓝色
/FE3BB89F4534807B7D666DA472626766,Bomb,炸弹
/8F2BABA349028276A40889AA2160967D,Boonie Hat,奔尼帽
/394F546348135EB96324439B639EBE29,Boonie Hat Folded,奔尼帽(侧卷)
/1E18C12B48423AAAC56556A78339A97A,Breaching Charge,破门炸药
/CB6899F74D6D2E925CC3CA9F3DE62F13,Breaching Charge Pouch,破门炸药副包
/3FBABC674B7C2520818708AEF15495AA,Brightness,亮度
/F0CEB8FD45248993FFE61D96E9C02AE6,Browse Workshop,浏览创意工坊
/31E323B3420537F380B0A8A49F17BDED,Browse a list of online multiplayer servers.,浏览在线服务器列表.
/545640F844073AE3EC98E1936169C59B,Browse a list of online multiplayer servers.,浏览在线服务器列表.
/6D9A2BFC492D2E5A3D0C90A5B3903844,Browse patches:,浏览臂章:
/AE3E8E5C4D5BDA3B88EA899BA45244A2,Bug Summary,BUG提交
/C0576D014C270EB7A72EB8BCB5BAC0E2,Build Number,构建号
/16F8239C4915A9C9627AB4B9873C6C2C,Build Type,构建类型
/6081AE534C9CECE18E72FFAA428802B4,BuildNumber {0},构建号 {0}
/AAD4D09D43CEB6E8BE45D297013F7BA1,Burst,点射
/15B19DC6492DCBF1E1FF0E872503DBBE,Busy,繁忙
/2BA467704D8F4F35FD53518F1192EAC7,Button description:,按键描述
/1C0065DC4C3A1546E93CD09844F3D4A1,Button!,按下
/2063E6724A60A6C309085694BC3143D0,Button!,按下
/9F6334314441362F90C5088261E649E7,Button!,按下
/A9C97CB441057DF9C12ECC8CD10B109B,Button-Up Shirt,衬衫
/0DC53A884235BD9D534B65B4FEABE5C9,CALL SIGN CHANGED,呼号变更
/2FAC2617491E604C92BD24867571550A,CALLSIGN,呼号
/09DD46D745C2F2ABCF1CD380C5908135,CAMERA,摄影机
/F0FA3F59415A36E519A62B8E3372EE4E,CAMERA,摄影机
/019E0B8341FBE38372B7A8AAA7EE40DB,CANCEL,取消
/05A25C6A4B360ECC673FA991B08D9F8F,CANCEL,取消
/4EE30C904B7FB955330C3C8B3394E136,CANCEL,取消
/5E16F28D49CA5A9596573F80925824B0,CANCEL,取消
/63B7BBE447B52C74ACF4D5A9BC01C0DB,CANCEL,取消
/754D266F422C592E8C4B68B22C9FB898,CANCEL,取消
/900573EB49177B075A9D87BA8C72F008,CANCEL,取消
/AE0132664D388C7D59C64FAE266897DE,CANCEL,取消
/BDA2B314417B926ED5238CB6F614CCA6,CANCEL,取消
/D2B8488145A450D3465940ACFDA3D8B1,CANCEL,取消
/F4EE93B2413E30CA44F468B57C0637A0,CANCEL,取消
/FD2DA08041C7D7E70DA7569FFDA2471C,CANCEL,取消
/838DF83B4997A927EEFBDCB9BB275890,CANCEL GRENADE THROW,取消手雷投掷
/8B022CFF47E092AE368CEA80E19FE0D4,CAUTION,警告
/FD3F9C5948159F48E998E6A3887EB6CD,CAUTION,警告
/0CCE78884D26B22E0219AB8CCFA5C8F9,CHANGE CONTACT INFO,改变联系方式
/01EBAA564AF017F92CBC5AAC54477698,CHANGE GROUP,改变组
/96113EE04994BE59D499EB8DB8351230,CHANGE LASER MODE,改变激光模式
/9D9AC1A34C606EAAD62AD5AAD7AD035C,CHANGE MAGNIFICATION,改变放大
/F26437F8479A304A4A3121AC944732A6,CHANGE MAP,更换地图
/0D3F1A9644D26044E8C6D8951F9F7CA0,CHANGE SIGHTS,更换瞄具
/1441076F4B7FE3231E772A94BDF48D89,CHARACTER STANCE HUD,角色姿态指示器
/3C5F5101483245DE728A16A85E08BEF5,"CIA training site for clandestine officers in Camp Peary, Virginia. Features multiple shooting ranges and killhouses for practice.",位于弗吉尼亚州皮尔里营的中央情报局秘密特工训练基地，设有多个射击场和杀戮屋供练习。
/B9386B084F9D58193FC15EA2B3432300,"CIA training site for clandestine officers in Camp Peary, Virginia. Features multiple shooting ranges and killhouses for practice.",位于弗吉尼亚州皮尔里营的中央情报局秘密特工训练基地，设有多个射击场和杀戮屋供练习。
/4059A7A04A322B9308AE319C1F87C02D,CLEAR,清除
/DBFFF9BE45E866FF839A168A262ABB38,CLEAR ALL,清除所有
/F2113A6745FE2A948F6B3AA8153E39DF,CLEAR ALL,清除所有
/27905FA4452A783654F90FA662C683F3,CLEAR BIND,清除绑定
/7BFDDB3240367EDDBA9CE38A8688C06F,CLEAR BIND,清除绑定
/68738EA143612EAC4B70C7854D7CBD67,CLEAR SELECTION,清除选择
/65159DF24793F789418D7FB0CF785C4D,CLICK TO DEPLOY,点击部署
/692610C947DB3410E1779CBCED160194,CLICK TO SPECTATE,点击观战
/BD91A6E74AC7FBFF4AD1C483FAB04416,CLOSE,关闭
/D7C71C384D1C8E523D340FB276FB1DCA,CLOSE READY POSITION,近距准备姿势
/8771435846B4885B8F0C6EA6A0D89540,COMBAT,战斗
/BE5AE0A5431DBF4ABAF0BB896382BEB1,COMBAT,战斗
/F58FDF3A438307EAF627BAA44DF9B30A,COMBAT STATS,战斗结果
/1FB1D7B54E808EFE64407CBA0A0A68DD,COMMUNICATION,通讯
/2B405EA0432C49DB391DA1BB2A32CC69,COMMUNICATIONS,通讯
/C0A2D7E2436551CFB8BC8DAF0BA3ED37,COMMUNITY CREDITS,社区信用
/274A26144E1CE5C353BD9DA03FB1D3E7,COMMUNITY MANAGEMENT & MODERATION,社区管理/版主
/1413DA334D00B637992431904A54B84A,COMMUNITY TEST ENVIRONMENT,社区测试环境（CTE）
/DDE0B8C14D13F5D9015294A5FC123CBD,COMPLETE,完成
/3030326D4AF6D83AE83B1988341EC7F6,CONNECT,连接
/DB3E6F6D4714B042617E4A8F11878BB8,CONNECT VIA IP,通过IP连接
/7D6E0B4E4DFD2E1CC798ACB1455A8110,CONTACT INFO,联系方式
/C14C63A14FF0AF7E995F21BF9DCB98F5,CONTENT PARTNERS,内容合作
/69FC0BB14A6ADA7DF5575F8BADA363C2,CONTROLLER,控制器
/B9AF9BCA451194CF329AE6B77F624DA3,CONTROLLER,控制器
/356860154EDA3332F2E131B47F98ACC4,CONTROLLER BINDS,控制器绑定
/FDD629354E31BB2ABFAEEA94EFABDAAC,CREATE SERVER,创建服务器
/E81F40084A6CF4443390A7A33DD5A762,CREATIVE DIRECTOR,创意总监
/6E2FD8D9400A9CACF361F2B45589C6B8,CREDITS,制作人员
/BE95A72D4F66389C437B4C83DBC625FA,CREDITS,制作人员
/086737426F76428DB94A7F15B6050348,CURRENT CALLSIGN:,当前呼号:
/705C1C51474E739030DB34B62166CB1D,CUSTOM REASON,自定义原因
/2F1917D242DB2042D8F455BEAEC8C7F8,CUSTOMISE DEFAULT PATCHES,自定义默认徽章
/37699E494E77C085E7A0748E34D6974B,CUSTOMISE PATCHES,自定义徽章
/392EBDF84AAB7848A09B779789565F4A,CUSTOMISE PATCHES,自定义徽章
/9A746C5148160894D24B3CAFBF45B2EF,CUSTOMISE PATCHES,自定义徽章
/B6A5DE294A646AC2140644B9D3B890B7,CUSTOMISE PATCHES,自定义徽章
/F0D4D91A46BCD273CDF83188A3494387,CUSTOMIZE ITEM,自定义物品
/194AC74E418B975899E6CCAF685702A6,CUSTOMIZE OPERATOR,装备编辑器
/8E9EAAE84C0DE06E608E1AB8199514CF,CUSTOMIZE OPERATOR,装备编辑器
/B7ABB245450716CE4B429FB4E9676DED,CUSTOMIZE OPERATOR,装备编辑器
/D82081E743742A376B58C3BA5FFF901E,CUSTOMIZE OPERATOR,装备编辑器
/DB9D944D43E04F645FBF41AFBFE297D8,CUSTOMIZE OPERATOR,装备编辑器
/B058C37D403BDFC2F8012CB7F541DAF4,"Cabins, ruins, tunnels and a militia encampment are on the margins of this snaking creek that runs through subtropical woodland.",小木屋、废墟、隧道和一个民兵营地位于这条蜿蜒穿过亚热带林地的小溪的边缘。
/494410BF4127FFE503FAD2983B2FDAD5,Camera Style,视角类型
/92EB7A254B6077D2F128DE80F3C93966,Camera Style,视角类型
/48880E6445768DC61F698F848A831B39,Camo or not,是否启用伪装/迷彩？
/261A3A184D8740D8B1CE4A8EDEDC98F8,Cancel,取消
/3750EC5B42B1AF31312E19ADBC1351E5,Cancel,取消
/4A266E344130EACE09871A900BCE59E2,Carry Handle Rear Sight,提把瞄具
/691488A04164B1130D0C4486CF41F8F3,Ceb.Cin,Ceb.Cin
/394D4E21488E51E829BF11AD99BC6AF1,Change <player> name to <reason>,因为<reason>而改变玩家<player>的名称
